,Step,Time,xb,yb,zb,Bx,By,Bz
145,145,14.49999999999996,1e-05,0.007,0,-0.0039526347779296,0.1062883604649135,0
146,146,14.59999999999996,1e-05,0.007,0,-0.0036059704102358,0.1009210661253792,0
147,147,14.69999999999996,1e-05,0.007,0,-0.0032576938625259,0.0955057682745348,0
148,148,14.79999999999996,1e-05,0.007,0,-0.0029079603843676,0.0900435794755405,0
149,149,14.89999999999996,1e-05,0.007,0,-0.002556392426225,0.0845255234607299,0
150,150,14.99999999999996,1e-05,0.007,0,-0.0022030489782016,0.0789578818011681,0
151,0,0.0,5.160000000000001e-05,0.007,0,0.0,0.0,0
152,1,0.1,5.160000000000001e-05,0.007,0,-0.0002632454877766,0.003645204558526,0
153,2,0.2,5.160000000000001e-05,0.007,0,-0.0005298150131257,0.007340280005294,0
154,3,0.3,5.160000000000001e-05,0.007,0,-0.0008002540790222,0.0110944146670142,0
155,4,0.4,5.160000000000001e-05,0.007,0,-0.0010747872684756,0.0149124859682136,0
156,5,0.5,5.160000000000001e-05,0.007,0,-0.0013532404753034,0.0187939690618242,0
157,6,0.6,5.160000000000001e-05,0.007,0,-0.0016356823743797,0.022742572636223,0
158,7,0.7,5.160000000000001e-05,0.007,0,-0.0019221240244189,0.026761362834317,0
159,8,0.7999999999999999,5.160000000000001e-05,0.007,0,-0.0022123862876936,0.0308504650853553,0
160,9,0.8999999999999999,5.160000000000001e-05,0.007,0,-0.0025064340860615,0.035011890678005,0
161,10,1.0,5.160000000000001e-05,0.007,0,-0.0028040056557812,0.0392439257104957,0
162,11,1.1,5.160000000000001e-05,0.007,0,-0.0031051738814352,0.0435500247592635,0
163,12,1.2,5.160000000000001e-05,0.007,0,-0.0034098414795772,0.0479308045840309,0
164,13,1.3,5.160000000000001e-05,0.007,0,-0.0037178532084996,0.052385767567365,0
165,14,1.4,5.160000000000001e-05,0.007,0,-0.0040292903476335,0.0569178500752045,0
166,15,1.5,5.160000000000001e-05,0.007,0,-0.0043440184899386,0.0615266429438676,0
167,16,1.6,5.160000000000001e-05,0.007,0,-0.0046620558419335,0.0662135935140643,0
168,17,1.7,5.160000000000001e-05,0.007,0,-0.0049833652655609,0.0709799426600049,0
169,18,1.8,5.160000000000001e-05,0.007,0,-0.0053079349281801,0.075826623657141,0
170,19,1.900000000000001,5.160000000000001e-05,0.007,0,-0.00563572612103,0.0807542996688465,0
171,20,2.0,5.160000000000001e-05,0.007,0,-0.0059666690695612,0.0857635827195838,0
172,21,2.100000000000001,5.160000000000001e-05,0.007,0,-0.0063007410947796,0.090855330931049,0
173,22,2.200000000000001,5.160000000000001e-05,0.007,0,-0.0066379310278347,0.0960307885587359,0
174,23,2.300000000000001,5.160000000000001e-05,0.007,0,-0.0069781825836649,0.1012903111171109,0
175,24,2.400000000000001,5.160000000000001e-05,0.007,0,-0.0073214654049272,0.1066372281826114,0
176,25,2.500000000000001,5.160000000000001e-05,0.007,0,-0.0076675804716232,0.1120692967084844,0
177,26,2.600000000000001,5.160000000000001e-05,0.007,0,-0.0080166807013719,0.1175914764182352,0
178,27,2.700000000000001,5.160000000000001e-05,0.007,0,-0.0083686260392932,0.1232029079883725,0
179,28,2.800000000000001,5.160000000000001e-05,0.007,0,-0.0087234638568793,0.1289041608828611,0
180,29,2.900000000000001,5.160000000000001e-05,0.007,0,-0.0090809936812437,0.1346976203575807,0
181,30,3.000000000000001,5.160000000000001e-05,0.007,0,-0.0094412296470118,0.1405852990705073,0
182,31,3.100000000000001,5.160000000000001e-05,0.007,0,-0.0098041042205155,0.1465649534244023,0
183,32,3.200000000000002,5.160000000000001e-05,0.007,0,-0.0101695011763966,0.1526419186541194,0
184,33,3.300000000000002,5.160000000000001e-05,0.007,0,-0.0105372824561171,0.1588153192928547,0
185,34,3.400000000000002,5.160000000000001e-05,0.007,0,-0.0109076056104864,0.1650865510847989,0
186,35,3.500000000000002,5.160000000000001e-05,0.007,0,-0.0112805024146938,0.1714560752532119,0
187,36,3.600000000000002,5.160000000000001e-05,0.007,0,-0.0116556595088826,0.1779250326978075,0
188,37,3.700000000000002,5.160000000000001e-05,0.007,0,-0.0120329427573029,0.1844977860975469,0
189,38,3.800000000000002,5.160000000000001e-05,0.007,0,-0.0124124396430691,0.1911722768421001,0
190,39,3.900000000000002,5.160000000000001e-05,0.007,0,-0.0127943222608915,0.1979508573919067,0
191,40,4.000000000000002,5.160000000000001e-05,0.007,0,-0.0131784619444893,0.2048316222918758,0
192,41,4.100000000000001,5.160000000000001e-05,0.007,0,-0.0135645563549285,0.2118210776454512,0
193,42,4.200000000000001,5.160000000000001e-05,0.007,0,-0.0139522073478327,0.2189189898496892,0
194,43,4.300000000000001,5.160000000000001e-05,0.007,0,-0.0143417246698006,0.2261277132785448,0
195,44,4.4,5.160000000000001e-05,0.007,0,-0.0147331689807188,0.2334454430865036,0
196,45,4.5,5.160000000000001e-05,0.007,0,-0.0151264004140606,0.2408748395880843,0
197,46,4.6,5.160000000000001e-05,0.007,0,-0.0155214005194798,0.2484173278272973,0
198,47,4.699999999999999,5.160000000000001e-05,0.007,0,-0.0159181876129027,0.2560728954138021,0
199,48,4.799999999999999,5.160000000000001e-05,0.007,0,-0.0163164483890383,0.2638434004457566,0
200,49,4.899999999999999,5.160000000000001e-05,0.007,0,-0.0167157382361948,0.2717335436592846,0
201,50,4.999999999999998,5.160000000000001e-05,0.007,0,-0.0171160382745647,0.2797447471482314,0
202,51,5.099999999999998,5.160000000000001e-05,0.007,0,-0.0171851296401672,0.2823428316604255,0
203,52,5.199999999999998,5.160000000000001e-05,0.007,0,-0.0172333719314512,0.2842773128463215,0
204,53,5.299999999999997,5.160000000000001e-05,0.007,0,-0.0172705466921512,0.2858280180291413,0
205,54,5.399999999999997,5.160000000000001e-05,0.007,0,-0.0173007386214908,0.287124090152049,0
206,55,5.499999999999996,5.160000000000001e-05,0.007,0,-0.0173261103215915,0.2882378293956834,0
207,56,5.599999999999996,5.160000000000001e-05,0.007,0,-0.0173479624902152,0.2892143700513513,0
208,57,5.699999999999996,5.160000000000001e-05,0.007,0,-0.0173671355956884,0.2900839237399016,0
209,58,5.799999999999995,5.160000000000001e-05,0.007,0,-0.0173842006053358,0.2908677550060211,0
210,59,5.899999999999995,5.160000000000001e-05,0.007,0,-0.0173995634390116,0.2915814117285815,0
211,60,5.999999999999995,5.160000000000001e-05,0.007,0,-0.0174135249800813,0.2922366030248356,0
212,61,6.099999999999994,5.160000000000001e-05,0.007,0,-0.0174263155505594,0.2928423546358706,0
213,62,6.199999999999994,5.160000000000001e-05,0.007,0,-0.0174381151015737,0.2934057529038356,0
214,63,6.299999999999994,5.160000000000001e-05,0.007,0,-0.0174490659408329,0.293932445499247,0
215,64,6.399999999999993,5.160000000000001e-05,0.007,0,-0.0174592817101119,0.2944269970961971,0
216,65,6.499999999999993,5.160000000000001e-05,0.007,0,-0.017468854225033,0.2948931525965532,0
217,66,6.599999999999993,5.160000000000001e-05,0.007,0,-0.0174778586798757,0.2953340307909025,0
218,67,6.699999999999992,5.160000000000001e-05,0.007,0,-0.0174863574771499,0.2957522632631528,0
219,68,6.799999999999992,5.160000000000001e-05,0.007,0,-0.0174944029790566,0.2961500937116364,0
220,69,6.899999999999991,5.160000000000001e-05,0.007,0,-0.0175020394935691,0.2965294509426645,0
221,70,6.999999999999991,5.160000000000001e-05,0.007,0,-0.0175093047617924,0.2968920047048108,0
222,71,7.099999999999991,5.160000000000001e-05,0.007,0,-0.017516231128981,0.2972392097250305,0
223,72,7.19999999999999,5.160000000000001e-05,0.007,0,-0.0175228465011937,0.2975723409287102,0
224,73,7.29999999999999,5.160000000000001e-05,0.007,0,-0.0175291751386213,0.2978925217947184,0
